ProductID,ProductName,Category,SubCategory,Brand,MRP
42538,Dolore,Beauty,Standard,Puma,67578
42539,Dolor,Beauty,Standard,Samsung,14892
42540,Nesciunt,Grocery,Premium,Samsung,15274
42541,Veniam,Beauty,Standard,Samsung,11998
42542,Debitis,Grocery,Premium,Local,16808
42543,Odio,Fashion,Standard,Reliance,75887
42544,Natus,Beauty,Premium,Tata,74504
42545,Magni,Electronics,Premium,Puma,50210
42546,Temporibus,Electronics,Budget,Apple,40523
42547,Suscipit,Fashion,Budget,Nike,42576
42548,Reprehenderit,Electronics,Budget,Apple,16170
42549,Necessitatibus,Home & Kitchen,Budget,Apple,16332
42550,Expedita,Grocery,Premium,Puma,59854
42551,Minima,Home & Kitchen,Budget,Local,7318
42552,Quaerat,Home & Kitchen,Premium,Puma,75753
42553,Consequatur,Home & Kitchen,Budget,Samsung,21930
42554,Ratione,Fashion,Budget,Reliance,47113
42555,Debitis,Grocery,Budget,Tata,3098
42556,Suscipit,Grocery,Premium,Apple,50400
42557,Aut,Sports,Standard,Local,22077
42558,Perferendis,Fashion,Premium,Local,42933
42559,Ipsa,Sports,Premium,Apple,76967
42560,Ab,Electronics,Standard,Apple,30409
42561,Aperiam,Fashion,Budget,Tata,58992
42562,Inventore,Electronics,Premium,Reliance,15045
42563,Perferendis,Home & Kitchen,Premium,Reliance,69339
42564,Nisi,Fashion,Budget,Tata,7729
42565,Aliquid,Fashion,Premium,Nike,26852
42566,Praesentium,Grocery,Budget,Samsung,52923
42567,Tempore,Beauty,Premium,Local,54597
42568,Et,Beauty,Standard,Apple,70954
42569,Sunt,Sports,Budget,Nike,57994
42570,Facilis,Electronics,Premium,Tata,26278
42571,Possimus,Sports,Budget,Puma,12469
42572,Distinctio,Fashion,Standard,Local,13776
42573,Vel,Home & Kitchen,Standard,Samsung,27643
42574,Velit,Fashion,Premium,Puma,64529
42575,Nam,Fashion,Standard,Samsung,35232
42576,Saepe,Grocery,Budget,Apple,59598
42577,Ducimus,Home & Kitchen,Standard,Reliance,50927
42578,Architecto,Home & Kitchen,Standard,Local,25091
42579,Unde,Beauty,Budget,Nike,10785
42580,Totam,Home & Kitchen,Budget,Reliance,9313
42581,Accusantium,Beauty,Premium,Reliance,35647
42582,Quam,Home & Kitchen,Premium,Apple,17069
42583,Ratione,Fashion,Budget,Nike,3165
42584,Aliquid,Electronics,Premium,Apple,31367
42585,Possimus,Home & Kitchen,Budget,Nike,59730
42586,Rem,Beauty,Premium,Puma,1257
42587,Hic,Sports,Premium,Apple,28009
42588,Accusamus,Sports,Budget,Apple,11777
42589,Est,Sports,Standard,Nike,55108
42590,Quod,Electronics,Budget,Puma,23580
42591,At,Sports,Standard,Tata,35210
42592,Doloribus,Home & Kitchen,Standard,Nike,36360
42593,Eaque,Electronics,Premium,Apple,7640
42594,Nemo,Electronics,Premium,Reliance,67703
42595,Reiciendis,Grocery,Budget,Apple,65445
42596,Ad,Home & Kitchen,Standard,Puma,69623
42597,Distinctio,Grocery,Budget,Apple,72983
42598,Laudantium,Beauty,Standard,Local,30798
42599,Odit,Grocery,Budget,Local,8872
42600,Nisi,Grocery,Budget,Apple,70323
42601,Reiciendis,Fashion,Budget,Tata,61325
42602,Blanditiis,Home & Kitchen,Standard,Puma,14310
42603,Inventore,Sports,Standard,Tata,5558
42604,Dolorum,Fashion,Premium,Reliance,8142
42605,Debitis,Beauty,Premium,Apple,36238
42606,Aut,Sports,Budget,Reliance,34128
42607,Tempora,Electronics,Budget,Tata,48340
42608,Error,Sports,Premium,Local,50743
42609,Natus,Beauty,Premium,Apple,16258
42610,Dolorum,Grocery,Standard,Tata,31050
42611,Maxime,Home & Kitchen,Premium,Puma,30736
42612,Vero,Fashion,Premium,Local,38250
42613,Officia,Grocery,Premium,Apple,51133
42614,Omnis,Electronics,Standard,Apple,46103
42615,Quo,Electronics,Standard,Local,27214
42616,Perferendis,Electronics,Budget,Reliance,31405
42617,Ad,Sports,Budget,Puma,26995
42618,Dolore,Beauty,Budget,Reliance,3569
42619,Temporibus,Electronics,Premium,Tata,9441
42620,Tenetur,Sports,Budget,Samsung,52765
42621,Dolor,Home & Kitchen,Budget,Reliance,27900
42622,Iste,Beauty,Budget,Nike,18594
42623,Nemo,Grocery,Standard,Reliance,48905
42624,Magni,Grocery,Standard,Tata,71008
42625,Animi,Grocery,Premium,Tata,63774
42626,Fugit,Sports,Budget,Puma,52172
42627,Molestiae,Electronics,Premium,Samsung,32370
42628,Nulla,Sports,Budget,Nike,67222
42629,Tempora,Fashion,Premium,Puma,21447
42630,Quidem,Beauty,Standard,Tata,2541
42631,Voluptatibus,Beauty,Standard,Nike,16477
42632,Beatae,Home & Kitchen,Standard,Local,34578
42633,Nobis,Grocery,Standard,Nike,32459
42634,Porro,Sports,Premium,Reliance,26992
42635,Maxime,Electronics,Standard,Puma,36009
42636,Ipsum,Electronics,Premium,Samsung,23949
42637,Deleniti,Sports,Standard,Local,983
42638,Expedita,Electronics,Standard,Reliance,23615
42639,Magni,Electronics,Budget,Samsung,45254
42640,Adipisci,Sports,Budget,Tata,53431
42641,Deleniti,Electronics,Standard,Reliance,44587
42642,Voluptate,Sports,Budget,Samsung,60063
42643,Veritatis,Grocery,Budget,Reliance,20286
42644,Eius,Grocery,Budget,Nike,15315
42645,Libero,Beauty,Premium,Puma,72491
42646,Voluptates,Home & Kitchen,Budget,Samsung,68683
42647,Voluptatum,Electronics,Premium,Tata,38789
42648,Animi,Fashion,Standard,Samsung,28246
42649,Tenetur,Beauty,Standard,Nike,77948
42650,Consequuntur,Home & Kitchen,Standard,Reliance,70752
42651,Corrupti,Beauty,Budget,Local,79408
42652,Dolores,Grocery,Budget,Tata,40957
42653,Similique,Beauty,Standard,Local,57445
42654,Quo,Grocery,Budget,Reliance,60526
42655,Vitae,Electronics,Budget,Apple,53537
42656,Explicabo,Grocery,Budget,Samsung,70085
42657,Hic,Grocery,Budget,Local,64413
42658,Labore,Fashion,Standard,Nike,45872
42659,Repellat,Fashion,Budget,Local,11285
42660,Enim,Beauty,Standard,Puma,47784
42661,Dolorem,Electronics,Standard,Tata,37760
42662,Sit,Electronics,Budget,Puma,39372
42663,Nihil,Sports,Budget,Nike,21934
42664,Sed,Grocery,Premium,Reliance,37467
42665,Excepturi,Beauty,Standard,Puma,35951
42666,Officiis,Sports,Standard,Puma,39994
42667,Exercitationem,Beauty,Standard,Local,62579
42668,Ipsa,Electronics,Standard,Puma,21564
42669,Modi,Sports,Budget,Samsung,16254
42670,Nulla,Beauty,Premium,Puma,22647
42671,Necessitatibus,Home & Kitchen,Standard,Samsung,52376
42672,Neque,Home & Kitchen,Premium,Apple,45132
42673,Laboriosam,Sports,Budget,Samsung,46906
42674,Ab,Beauty,Budget,Nike,2275
42675,Vitae,Fashion,Standard,Puma,42361
42676,Quos,Beauty,Premium,Reliance,66412
42677,Quisquam,Home & Kitchen,Budget,Puma,70763
42678,Blanditiis,Beauty,Standard,Local,65947
42679,Porro,Fashion,Premium,Apple,14951
42680,Perspiciatis,Beauty,Premium,Apple,57192
42681,Fugiat,Sports,Standard,Local,31597
42682,Accusamus,Sports,Budget,Puma,75396
42683,Ut,Grocery,Budget,Reliance,31650
42684,Animi,Beauty,Budget,Reliance,63085
42685,Iure,Fashion,Premium,Reliance,36809
42686,Voluptatibus,Home & Kitchen,Premium,Tata,71134
42687,Cumque,Beauty,Budget,Nike,46177
42688,Nihil,Home & Kitchen,Premium,Samsung,28029
42689,At,Home & Kitchen,Premium,Tata,62150
42690,Totam,Home & Kitchen,Budget,Tata,4296
42691,Perspiciatis,Beauty,Budget,Apple,59688
42692,Natus,Home & Kitchen,Premium,Local,12983
42693,Voluptates,Home & Kitchen,Premium,Reliance,8720
42694,Asperiores,Electronics,Premium,Apple,51956
42695,Quaerat,Fashion,Standard,Reliance,4732
42696,Quasi,Electronics,Standard,Nike,73746
42697,Tenetur,Sports,Premium,Samsung,71880
42698,Atque,Beauty,Premium,Reliance,43567
42699,Sed,Sports,Standard,Local,74342
42700,Nobis,Fashion,Budget,Puma,66774
42701,Excepturi,Beauty,Budget,Tata,27967
42702,Rem,Fashion,Standard,Local,69825
42703,Porro,Beauty,Premium,Nike,3118
42704,Non,Grocery,Premium,Nike,28988
42705,Nobis,Electronics,Budget,Apple,69701
42706,Ex,Grocery,Premium,Local,9167
42707,Et,Electronics,Standard,Apple,8722
42708,Eligendi,Beauty,Standard,Puma,20605
42709,Temporibus,Electronics,Budget,Puma,54707
42710,Porro,Beauty,Premium,Tata,7657
42711,Alias,Beauty,Premium,Reliance,32880
42712,Delectus,Beauty,Budget,Local,9087
42713,Numquam,Beauty,Standard,Local,66484
42714,Reiciendis,Beauty,Budget,Tata,13403
42715,Sapiente,Beauty,Budget,Puma,17298
42716,Earum,Grocery,Standard,Puma,76468
42717,Sed,Beauty,Standard,Tata,16497
42718,Sint,Electronics,Budget,Samsung,78136
42719,Eum,Beauty,Premium,Local,65024
42720,Libero,Sports,Budget,Samsung,42076
42721,Tempore,Beauty,Standard,Reliance,65297
42722,Eveniet,Beauty,Premium,Apple,29381
42723,Sunt,Sports,Premium,Samsung,72812
42724,Sequi,Electronics,Standard,Local,55219
42725,Qui,Home & Kitchen,Budget,Reliance,37721
42726,Saepe,Electronics,Standard,Samsung,46723
42727,Exercitationem,Beauty,Budget,Local,2477
42728,Esse,Fashion,Standard,Reliance,39917
42729,Odio,Sports,Standard,Apple,70872
42730,Corrupti,Fashion,Premium,Tata,41270
42731,Esse,Sports,Premium,Tata,61325
42732,Repellat,Beauty,Standard,Tata,19389
42733,Soluta,Fashion,Budget,Reliance,9747
42734,Possimus,Grocery,Premium,Puma,32025
42735,Placeat,Fashion,Premium,Reliance,20715
42736,Natus,Beauty,Standard,Samsung,22844
42737,Rem,Home & Kitchen,Premium,Samsung,69861
42738,Nesciunt,Fashion,Standard,Apple,40197
42739,Quidem,Sports,Premium,Local,22285
42740,Aut,Sports,Standard,Puma,5072
42741,Blanditiis,Fashion,Premium,Apple,46601
42742,Pariatur,Home & Kitchen,Premium,Tata,34276
42743,Sed,Fashion,Premium,Local,26571
42744,Voluptate,Fashion,Budget,Tata,40902
42745,Architecto,Beauty,Premium,Reliance,76713
42746,Modi,Home & Kitchen,Standard,Reliance,52585
42747,Et,Grocery,Standard,Samsung,40719
42748,Ipsum,Fashion,Budget,Reliance,5590
42749,Veritatis,Grocery,Standard,Puma,19226
42750,Ut,Fashion,Premium,Puma,55908
42751,Minima,Electronics,Budget,Puma,29937
42752,Ducimus,Sports,Budget,Local,3886
42753,Veniam,Home & Kitchen,Premium,Samsung,39264
42754,Perspiciatis,Grocery,Standard,Local,27023
42755,Occaecati,Home & Kitchen,Budget,Tata,23308
42756,Debitis,Electronics,Budget,Nike,29474
42757,Minus,Electronics,Premium,Reliance,35629
42758,Ratione,Beauty,Budget,Puma,42534
42759,Numquam,Beauty,Premium,Puma,10450
42760,Adipisci,Sports,Budget,Puma,19851
42761,Harum,Grocery,Standard,Samsung,29810
42762,Optio,Home & Kitchen,Budget,Nike,29997
42763,Eius,Electronics,Budget,Local,9801
42764,Omnis,Fashion,Budget,Puma,6998
42765,Sit,Sports,Budget,Puma,32371
42766,Placeat,Fashion,Budget,Reliance,72376
42767,Cum,Home & Kitchen,Standard,Tata,11188
42768,Tenetur,Home & Kitchen,Budget,Puma,9345
42769,Earum,Fashion,Premium,Reliance,68324
42770,Quasi,Grocery,Standard,Local,38774
42771,Praesentium,Grocery,Standard,Reliance,19012
42772,Maxime,Electronics,Budget,Local,22108
42773,Esse,Electronics,Standard,Samsung,35563
42774,Quas,Grocery,Standard,Nike,23964
42775,Nisi,Sports,Premium,Puma,64295
42776,Magnam,Electronics,Standard,Apple,25526
42777,Exercitationem,Home & Kitchen,Budget,Tata,28530
42778,Quam,Grocery,Premium,Nike,473
42779,Blanditiis,Sports,Budget,Puma,56894
42780,Ex,Electronics,Budget,Puma,23601
42781,Odio,Electronics,Premium,Reliance,24542
42782,Esse,Home & Kitchen,Standard,Reliance,26740
42783,Repudiandae,Grocery,Budget,Apple,10287
42784,Porro,Home & Kitchen,Standard,Tata,43199
42785,Ex,Beauty,Standard,Reliance,4085
42786,Nam,Beauty,Budget,Local,54509
42787,Inventore,Grocery,Budget,Nike,71102
42788,Vitae,Fashion,Premium,Tata,3857
42789,Nihil,Electronics,Premium,Local,62033
42790,Nemo,Fashion,Premium,Samsung,68170
42791,Ab,Fashion,Premium,Samsung,20530
42792,Asperiores,Beauty,Standard,Nike,77786
42793,Nemo,Electronics,Budget,Puma,8000
42794,Accusantium,Grocery,Budget,Nike,33719
42795,Eaque,Grocery,Standard,Nike,49140
42796,Exercitationem,Grocery,Premium,Nike,72557
42797,Asperiores,Beauty,Standard,Tata,3896
42798,Corrupti,Home & Kitchen,Premium,Tata,3116
42799,Nam,Sports,Standard,Reliance,78209
42800,Ipsa,Fashion,Premium,Samsung,16688
42801,Occaecati,Electronics,Budget,Reliance,28987
42802,Alias,Sports,Budget,Samsung,14984
42803,Perferendis,Fashion,Budget,Samsung,14017
42804,Culpa,Home & Kitchen,Budget,Tata,63242
42805,Dignissimos,Beauty,Premium,Tata,38730
42806,Praesentium,Fashion,Standard,Puma,2283
42807,Illum,Home & Kitchen,Standard,Tata,20759
42808,Minima,Electronics,Budget,Puma,52850
42809,Odio,Sports,Premium,Puma,9846
42810,Occaecati,Electronics,Standard,Nike,12249
42811,Nisi,Beauty,Premium,Local,13773
42812,Eos,Grocery,Budget,Apple,8722
42813,Eum,Beauty,Budget,Reliance,72553
42814,Repellendus,Electronics,Budget,Apple,12563
42815,Quos,Sports,Standard,Tata,63459
42816,Quibusdam,Electronics,Budget,Tata,47075
42817,Ex,Beauty,Premium,Puma,54802
42818,Iusto,Home & Kitchen,Premium,Nike,9003
42819,Eveniet,Electronics,Budget,Local,70829
42820,Laborum,Home & Kitchen,Standard,Puma,45609
42821,Deserunt,Beauty,Budget,Tata,29688
42822,Odio,Electronics,Standard,Reliance,59494
42823,Magni,Fashion,Budget,Apple,50707
42824,Ex,Beauty,Budget,Local,62526
42825,Maxime,Grocery,Standard,Nike,76465
42826,Sunt,Beauty,Standard,Local,7078
42827,Quibusdam,Sports,Premium,Reliance,28153
42828,Incidunt,Grocery,Premium,Apple,26839
42829,Animi,Home & Kitchen,Budget,Local,3861
42830,Deleniti,Grocery,Budget,Tata,39784
42831,Numquam,Electronics,Standard,Tata,69012
42832,Reiciendis,Grocery,Budget,Puma,43979
42833,Magni,Electronics,Premium,Local,45980
42834,Ab,Fashion,Budget,Puma,25634
42835,Ullam,Fashion,Premium,Local,32166
42836,Cumque,Grocery,Premium,Apple,49051
42837,Eveniet,Fashion,Premium,Reliance,7938
42838,Tempora,Electronics,Premium,Reliance,62119
42839,Ratione,Sports,Premium,Samsung,21665
42840,In,Grocery,Budget,Reliance,66712
42841,Aliquam,Home & Kitchen,Standard,Puma,38755
42842,Omnis,Grocery,Standard,Apple,8320
42843,Corrupti,Electronics,Premium,Reliance,63701
42844,Perspiciatis,Home & Kitchen,Premium,Reliance,78502
42845,Quos,Sports,Budget,Nike,30090
42846,Quisquam,Grocery,Budget,Samsung,19389
42847,Voluptatem,Home & Kitchen,Budget,Samsung,56996
42848,Repellendus,Fashion,Standard,Reliance,24140
42849,Eius,Electronics,Standard,Samsung,58107
42850,Iure,Sports,Premium,Puma,70931
42851,Quibusdam,Sports,Premium,Samsung,22523
42852,Perspiciatis,Fashion,Standard,Reliance,61369
42853,Eaque,Sports,Standard,Nike,46845
42854,Aliquam,Grocery,Premium,Local,52461
42855,Quas,Grocery,Standard,Puma,10032
42856,Enim,Home & Kitchen,Premium,Tata,29686
42857,Expedita,Grocery,Budget,Tata,45631
42858,Optio,Grocery,Standard,Nike,57441
42859,Dolore,Beauty,Premium,Samsung,51669
42860,Voluptates,Grocery,Premium,Puma,54807
42861,Sunt,Grocery,Premium,Tata,44541
42862,Doloremque,Grocery,Premium,Samsung,33723
42863,Commodi,Beauty,Standard,Samsung,61984
42864,Minus,Grocery,Premium,Tata,42508
42865,Ab,Grocery,Premium,Local,65310
42866,Ad,Grocery,Budget,Local,33708
42867,Praesentium,Home & Kitchen,Premium,Reliance,75691
42868,Odit,Grocery,Standard,Samsung,50865
42869,Nulla,Sports,Premium,Tata,6345
42870,Natus,Fashion,Standard,Nike,50871
42871,Qui,Beauty,Premium,Samsung,32484
42872,Necessitatibus,Sports,Standard,Nike,55960
42873,Eligendi,Electronics,Premium,Samsung,53184
42874,Quam,Electronics,Premium,Puma,39361
42875,Harum,Home & Kitchen,Standard,Reliance,26104
42876,Maiores,Fashion,Standard,Nike,63331
42877,Quae,Sports,Budget,Nike,17366
42878,Eligendi,Beauty,Budget,Apple,43859
42879,Omnis,Home & Kitchen,Standard,Apple,17871
42880,Corrupti,Beauty,Standard,Nike,29934
42881,Deserunt,Fashion,Budget,Puma,28708
42882,Velit,Electronics,Premium,Reliance,25021
42883,Tempora,Sports,Standard,Apple,44902
42884,Ratione,Fashion,Premium,Puma,25573
42885,Optio,Home & Kitchen,Budget,Local,10455
42886,In,Home & Kitchen,Standard,Reliance,21884
42887,A,Grocery,Budget,Tata,21335
42888,Odit,Beauty,Standard,Reliance,13382
42889,Ipsum,Grocery,Standard,Samsung,64387
42890,Quam,Home & Kitchen,Premium,Puma,3914
42891,Nihil,Electronics,Standard,Puma,67990
42892,Libero,Home & Kitchen,Premium,Samsung,15129
42893,Sunt,Home & Kitchen,Premium,Puma,74947
42894,Quisquam,Sports,Premium,Nike,44654
42895,Sit,Fashion,Standard,Local,56218
42896,Quisquam,Sports,Premium,Local,44712
42897,Amet,Sports,Budget,Reliance,58287
42898,Quisquam,Electronics,Premium,Reliance,61740
42899,Officia,Fashion,Premium,Samsung,13210
42900,Deserunt,Electronics,Premium,Puma,52288
42901,Nisi,Beauty,Standard,Puma,60656
42902,Quas,Home & Kitchen,Budget,Apple,62953
42903,Laborum,Sports,Premium,Local,35664
42904,Atque,Home & Kitchen,Premium,Nike,6863
42905,Expedita,Home & Kitchen,Standard,Nike,4515
42906,Fuga,Sports,Budget,Nike,72267
42907,Velit,Home & Kitchen,Budget,Local,37447
42908,Voluptates,Home & Kitchen,Standard,Reliance,34478
42909,Ducimus,Grocery,Premium,Apple,76296
42910,Ipsum,Fashion,Standard,Apple,58510
42911,Laudantium,Electronics,Standard,Local,46592
42912,Porro,Grocery,Budget,Puma,48260
42913,Velit,Beauty,Standard,Samsung,74175
42914,Sit,Electronics,Premium,Samsung,45047
42915,Voluptatem,Sports,Standard,Tata,9402
42916,Reiciendis,Beauty,Standard,Samsung,69764
42917,Id,Grocery,Premium,Tata,42330
42918,Pariatur,Home & Kitchen,Standard,Reliance,12595
42919,Itaque,Home & Kitchen,Budget,Samsung,3642
42920,Corporis,Beauty,Budget,Puma,14996
42921,Distinctio,Fashion,Budget,Puma,59502
42922,Ab,Beauty,Standard,Nike,53680
42923,Quos,Beauty,Budget,Samsung,4898
42924,Vitae,Electronics,Premium,Local,66247
42925,Voluptatum,Electronics,Standard,Apple,44724
42926,Iusto,Electronics,Budget,Puma,23574
42927,Assumenda,Beauty,Budget,Puma,10362
42928,Cupiditate,Fashion,Standard,Nike,3533
42929,Quam,Grocery,Premium,Tata,68687
42930,Atque,Beauty,Premium,Local,55677
42931,Magni,Grocery,Standard,Samsung,5788
42932,Nulla,Beauty,Premium,Local,12317
42933,Tenetur,Beauty,Standard,Reliance,37138
42934,Dolor,Electronics,Standard,Reliance,12280
42935,Perspiciatis,Grocery,Budget,Samsung,55765
42936,Similique,Electronics,Premium,Nike,68978
42937,Molestias,Sports,Budget,Local,2817
42938,Minima,Electronics,Premium,Local,7044
42939,Alias,Electronics,Premium,Nike,67082
42940,Recusandae,Home & Kitchen,Premium,Apple,30679
42941,Veniam,Fashion,Premium,Puma,78444
42942,Officiis,Sports,Premium,Reliance,4376
42943,Est,Grocery,Standard,Local,65550
42944,Sequi,Electronics,Standard,Tata,10331
42945,Nobis,Electronics,Budget,Nike,40932
42946,Molestias,Electronics,Standard,Tata,44604
42947,Dolorem,Grocery,Budget,Local,75680
42948,Iusto,Sports,Budget,Nike,46592
42949,Temporibus,Beauty,Premium,Puma,421
42950,Odio,Fashion,Budget,Samsung,60926
42951,Veniam,Sports,Budget,Puma,34038
42952,Recusandae,Home & Kitchen,Budget,Apple,18052
42953,Ex,Fashion,Standard,Tata,66827
42954,Explicabo,Electronics,Premium,Local,50994
42955,Dolorem,Fashion,Standard,Nike,44464
42956,Placeat,Home & Kitchen,Standard,Reliance,26421
42957,Magnam,Beauty,Standard,Local,30403
42958,Ipsa,Sports,Standard,Puma,19873
42959,Omnis,Beauty,Standard,Apple,53144
42960,Doloribus,Fashion,Standard,Local,79357
42961,Cumque,Grocery,Budget,Samsung,57952
42962,Totam,Fashion,Standard,Reliance,63339
42963,Quibusdam,Beauty,Budget,Samsung,37080
42964,Voluptate,Grocery,Premium,Apple,47326
42965,Voluptatem,Electronics,Premium,Tata,17270
42966,Natus,Grocery,Budget,Samsung,29345
42967,Consequuntur,Home & Kitchen,Standard,Samsung,19173
42968,Nobis,Fashion,Budget,Nike,55292
42969,Dolorem,Grocery,Premium,Apple,3042
42970,Sed,Electronics,Standard,Tata,30074
42971,Nam,Fashion,Standard,Samsung,11152
42972,Impedit,Fashion,Premium,Local,1827
42973,Consequatur,Electronics,Premium,Nike,34871
42974,Iure,Home & Kitchen,Premium,Samsung,50595
42975,Tempora,Fashion,Premium,Puma,7326
42976,Recusandae,Fashion,Standard,Local,61915
42977,Dolores,Sports,Standard,Tata,30124
42978,Natus,Grocery,Budget,Apple,41114
42979,Iure,Electronics,Budget,Tata,26251
42980,Nemo,Beauty,Budget,Reliance,76042
42981,Quis,Beauty,Standard,Apple,33783
42982,Voluptatem,Beauty,Premium,Nike,57578
42983,Consectetur,Grocery,Standard,Tata,74203
42984,Provident,Electronics,Premium,Local,19888
42985,Vitae,Beauty,Standard,Apple,77889
42986,Asperiores,Fashion,Premium,Tata,8049
42987,Molestiae,Electronics,Premium,Local,8084
42988,Accusamus,Grocery,Premium,Samsung,60632
42989,Laboriosam,Grocery,Budget,Nike,78051
42990,Error,Home & Kitchen,Premium,Local,45421
42991,Inventore,Grocery,Standard,Puma,11993
42992,Est,Beauty,Standard,Samsung,14214
42993,Quo,Home & Kitchen,Premium,Tata,63354
42994,Nam,Sports,Budget,Tata,6456
42995,Eaque,Electronics,Budget,Tata,39192
42996,Nemo,Home & Kitchen,Standard,Local,75327
42997,Dolorum,Fashion,Standard,Puma,22980
42998,Architecto,Sports,Premium,Tata,27792
42999,Blanditiis,Grocery,Standard,Samsung,79122
43000,Hic,Sports,Budget,Samsung,70081
43001,Magnam,Grocery,Premium,Puma,76555
43002,Dolorem,Grocery,Budget,Tata,34923
43003,Impedit,Beauty,Budget,Samsung,33269
43004,Impedit,Electronics,Premium,Local,18819
43005,Mollitia,Electronics,Budget,Nike,64820
43006,Reiciendis,Beauty,Standard,Apple,23610
43007,Deserunt,Home & Kitchen,Standard,Samsung,24490
43008,Est,Grocery,Premium,Nike,54761
43009,Reprehenderit,Electronics,Premium,Reliance,70734
43010,Dignissimos,Fashion,Budget,Puma,7095
43011,Corrupti,Electronics,Budget,Local,32697
43012,Quisquam,Electronics,Standard,Local,9456
43013,Quo,Beauty,Standard,Local,9664
43014,Mollitia,Grocery,Budget,Apple,73880
43015,Ducimus,Grocery,Standard,Apple,710
43016,In,Electronics,Premium,Local,71015
43017,Excepturi,Fashion,Standard,Apple,18114
43018,Aut,Beauty,Premium,Nike,44046
43019,Animi,Fashion,Standard,Reliance,51422
43020,Voluptate,Electronics,Standard,Reliance,66268
43021,Consectetur,Grocery,Budget,Local,53397
43022,Occaecati,Grocery,Standard,Tata,33855
43023,Nulla,Beauty,Premium,Tata,21397
43024,Quisquam,Grocery,Standard,Samsung,61421
43025,Dolorum,Home & Kitchen,Premium,Reliance,71348
43026,Necessitatibus,Fashion,Budget,Tata,75021
43027,Asperiores,Sports,Budget,Tata,77821
43028,Nostrum,Grocery,Premium,Puma,54942
43029,Adipisci,Home & Kitchen,Budget,Nike,65945
43030,Suscipit,Beauty,Premium,Samsung,36348
43031,Quo,Grocery,Budget,Reliance,42121
43032,Fuga,Electronics,Standard,Nike,41367
43033,Cupiditate,Grocery,Standard,Local,22097
43034,Commodi,Home & Kitchen,Budget,Local,57183
43035,Libero,Sports,Budget,Reliance,73180
43036,Eaque,Fashion,Standard,Samsung,9132
43037,A,Electronics,Budget,Puma,39994
43038,Sunt,Electronics,Premium,Samsung,65210
43039,Nostrum,Electronics,Premium,Local,59814
43040,Reiciendis,Sports,Standard,Nike,17858
43041,Odio,Electronics,Premium,Apple,17968
43042,Occaecati,Fashion,Premium,Apple,76650
43043,Tempora,Beauty,Standard,Nike,10566
43044,Nihil,Fashion,Standard,Reliance,75586
43045,Repellendus,Beauty,Premium,Reliance,13544
43046,Ex,Grocery,Standard,Samsung,55606
43047,Ab,Beauty,Premium,Nike,71548
43048,Ad,Fashion,Standard,Apple,20574
43049,Consectetur,Sports,Budget,Tata,26625
43050,Rerum,Electronics,Premium,Local,40538
43051,Optio,Sports,Budget,Reliance,32659
43052,Ullam,Grocery,Premium,Reliance,25472
43053,Corrupti,Home & Kitchen,Premium,Samsung,71322
43054,Ad,Electronics,Budget,Reliance,41000
43055,Expedita,Home & Kitchen,Standard,Puma,41869
43056,Autem,Sports,Premium,Tata,30478
43057,Aliquid,Beauty,Standard,Puma,57477
43058,Dolore,Electronics,Standard,Apple,54813
43059,Repellat,Home & Kitchen,Budget,Nike,22097
43060,Incidunt,Sports,Budget,Samsung,2310
43061,In,Home & Kitchen,Standard,Reliance,24428
43062,Neque,Fashion,Standard,Local,31888
43063,Aliquid,Electronics,Standard,Samsung,77601
43064,Laudantium,Electronics,Premium,Apple,31726
43065,Ipsum,Sports,Budget,Tata,13477
43066,Repellendus,Fashion,Standard,Samsung,2708
43067,Enim,Fashion,Premium,Local,19821
43068,Quod,Sports,Standard,Reliance,64358
43069,Provident,Beauty,Standard,Puma,25405
43070,Iure,Beauty,Premium,Samsung,71597
43071,Sint,Fashion,Budget,Apple,40549
43072,Expedita,Home & Kitchen,Budget,Local,1914
43073,Consequuntur,Sports,Premium,Reliance,25122
43074,Earum,Grocery,Budget,Puma,16297
43075,Porro,Home & Kitchen,Standard,Puma,46468
43076,Autem,Sports,Premium,Apple,37826
43077,Hic,Sports,Premium,Nike,7042
43078,Atque,Home & Kitchen,Budget,Samsung,79825
43079,Voluptatibus,Fashion,Budget,Reliance,45809
43080,Consectetur,Home & Kitchen,Premium,Tata,49329
43081,Ea,Beauty,Standard,Apple,79718
43082,Occaecati,Electronics,Standard,Tata,7137
43083,Fugit,Grocery,Budget,Local,38886
43084,Dolores,Beauty,Standard,Local,79158
43085,Odit,Home & Kitchen,Premium,Reliance,17291
43086,Dolore,Grocery,Premium,Apple,5589
43087,Debitis,Home & Kitchen,Premium,Apple,77672
43088,Neque,Beauty,Standard,Reliance,25265
43089,Ipsum,Electronics,Premium,Puma,37900
43090,Laudantium,Fashion,Standard,Puma,46774
43091,Rerum,Sports,Standard,Local,18311
43092,Consectetur,Home & Kitchen,Premium,Tata,32081
43093,Esse,Sports,Budget,Puma,57643
43094,Consequuntur,Fashion,Standard,Samsung,67498
43095,Recusandae,Grocery,Premium,Apple,45715
43096,Nobis,Sports,Standard,Reliance,11019
43097,Repellat,Fashion,Budget,Samsung,19982
43098,Asperiores,Home & Kitchen,Standard,Samsung,38459
43099,Esse,Beauty,Premium,Local,52617
43100,Dolore,Beauty,Budget,Local,17438
43101,Nemo,Home & Kitchen,Standard,Apple,69980
43102,Dolor,Beauty,Standard,Reliance,8100
